id,user_type_id,access_menu_left_sub_id,active,created_by,created,modified
311,4,7,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
312,4,8,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
313,4,9,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
314,4,10,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
315,4,11,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
316,4,12,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
317,4,13,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
318,4,14,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
319,4,15,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
320,4,16,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
321,4,17,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
322,4,18,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
323,4,19,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
324,4,20,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
325,4,21,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
326,4,22,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
327,4,23,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
328,4,24,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
329,4,25,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
330,4,26,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
331,4,27,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
332,4,28,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
333,4,29,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
334,4,30,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
335,4,31,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
336,4,32,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
337,4,33,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
338,4,34,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
339,4,35,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
340,4,36,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
341,4,37,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
342,4,38,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
343,4,39,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
344,4,40,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
345,4,41,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
346,4,42,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
347,4,43,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
348,4,44,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
349,4,45,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
350,4,46,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
351,4,47,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
352,4,48,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
353,4,49,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
354,4,50,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
355,4,51,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
356,4,52,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
357,4,53,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
358,4,54,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
359,4,55,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
360,4,56,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
361,4,57,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
362,4,58,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
363,4,59,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
364,4,60,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
365,4,61,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
366,4,62,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
367,4,63,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
368,4,64,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
369,4,65,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
370,4,66,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
371,4,67,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
372,4,68,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
373,4,69,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
374,4,70,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
375,4,71,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
